Controller,Run,Scene,Solved,IsStable,ConstraintsOK,JointsOK,JointsVelOK,ControlEffort,FinalError,RMSE,SimTime
FBL,5,61,NaN,NaN,NaN,NaN,NaN,4320.10049217646,0.158430251381002,0.197198236167561,608.22
FBL,1,62,1,1,0,1,1,52.7372967208972,0.0310771960982894,0.366116834766669,38.66
FBL,2,62,1,1,0,1,1,51.476517189571,0.0308529421083717,0.366473906707061,38.66
FBL,3,62,1,1,0,1,1,52.2342837176028,0.0305586865606565,0.366637524235187,38.66
FBL,4,62,1,1,0,1,1,52.6982004557375,0.0314941348175822,0.366333402097603,38.66
FBL,5,62,1,1,0,1,1,52.6955268751966,0.031517178668786,0.366420629086749,38.66
FBL,1,63,1,1,0,0,0,457.699167194938,0.0187049107120509,0.32616752629754,39.08
FBL,2,63,NaN,NaN,NaN,NaN,NaN,52013.8080410571,0.351687132218806,0.414038190870744,609.54
FBL,3,63,1,1,0,0,0,37689.5809076425,0.0353949936840037,0.364019029645833,43.26
FBL,4,63,NaN,NaN,NaN,NaN,NaN,12947.1755456598,0.312375914407032,0.318944354960858,609.88
FBL,5,63,NaN,NaN,NaN,NaN,NaN,302260.606197859,0.43078651412794,0.561384562793955,610.26
FBL,1,64,1,1,0,0,0,25378.8714974071,0.0264332230203992,0.330264898641412,40.96
FBL,2,64,1,1,0,0,0,146850.135306891,0.0619317747305716,0.276490882909172,66.44
FBL,3,64,1,1,0,0,0,56746.4639953482,0.0328915427075807,0.281591538988725,56.64
FBL,4,64,NaN,NaN,NaN,NaN,NaN,299856.275153797,0.231202724489222,0.369096936960437,609.74
FBL,5,64,1,1,0,0,0,67801.8417694144,0.0207038074767874,0.321614916934219,39.76
FBL,1,65,1,1,0,0,0,876.781465591054,0.0457820940178543,0.333482662220464,39.08
FBL,2,65,1,1,0,1,0,184.094186171701,0.0440219831435976,0.332458861201106,39.18
FBL,3,65,1,1,0,0,0,192.901647478167,0.0479989327465044,0.332346438305348,39.76
FBL,4,65,1,1,0,0,0,211.831450613279,0.049048214386231,0.332856977351376,39.54
FBL,5,65,1,1,0,0,0,212.472957380149,0.0424620232986305,0.330768050910228,39.3
FBL,1,66,1,1,0,1,0,146.647092865139,0.0232072174142539,0.318450856814598,38.14
FBL,2,66,NaN,NaN,NaN,NaN,NaN,20039.2320486377,0.248628128125669,0.266526153627013,610.08
FBL,3,66,1,1,0,1,0,193.741855621622,0.0254752564890106,0.31911690127885,38.14
FBL,4,66,1,1,0,0,0,255.393061224687,0.0229217509271969,0.317412412874658,38.04
FBL,5,66,1,1,0,1,0,153.667029536746,0.0230544158516431,0.319224995219272,38.14
FBL,1,67,1,1,0,0,0,4720.51459076713,0.0500512079380882,0.290767113528088,83.44
FBL,2,67,1,1,0,0,0,1950.38623200197,0.0441153709917279,0.339795148362334,49.02
FBL,3,67,NaN,NaN,NaN,NaN,NaN,63052.812078959,0.243679363772929,0.284195088995317,608.26
FBL,4,67,1,1,0,1,0,30128.7723685415,0.0222677596238008,0.393780419990024,40.32
FBL,5,67,1,1,0,0,0,2605.59617568254,0.017208931544331,0.374624804722467,38.82
FBL,1,68,1,1,0,0,0,1256.02785947425,0.0574700629629153,0.397714050621346,44.08
FBL,2,68,1,1,0,0,0,1092.09562920396,0.0572781463524059,0.40056432619411,43.62
FBL,3,68,1,1,0,0,0,1437.48333016065,0.04078519262774,0.350866432467812,60.32
FBL,4,68,1,1,0,0,0,1927.29178789808,0.0545644992511613,0.411737029311557,41.5
FBL,5,68,1,1,0,0,0,1180.2162057288,0.0568048477818202,0.38206917295198,48.28
FBL,1,69,1,1,0,0,0,98.8457958898113,0.0270082267039635,0.311814572414804,37.96
FBL,2,69,1,1,0,0,0,93.3709082475158,0.028481747540516,0.312542835532704,37.94
FBL,3,69,1,1,0,0,0,101.078861707485,0.0266425246511712,0.311459198182808,37.96
FBL,4,69,1,1,0,0,0,98.6395709328497,0.027140448124551,0.311809152877743,37.94
FBL,5,69,1,1,0,0,0,91.2767509313651,0.0297078076580833,0.312124535363088,37.92
FBL,1,6,1,1,0,1,0,60.2607994517351,0.0262492642457675,0.330520001840985,37.94
FBL,2,6,1,1,0,1,0,65.7199390302245,0.0261297813231067,0.329575650384322,37.94
FBL,3,6,1,1,0,1,0,90.3476683588248,0.0263786284293489,0.33033608708975,37.92
FBL,4,6,1,1,0,1,0,58.551325011718,0.0256325607940663,0.331457279742046,37.94
FBL,5,6,1,1,0,1,0,58.344903889798,0.0259469238820017,0.330679567953257,37.92
FBL,1,70,1,1,0,0,0,370.291775138388,0.0129877902729526,0.307797944842089,38.38
FBL,2,70,1,1,0,0,0,243.197941988712,0.0122721210354736,0.296315039441111,38.26
FBL,3,70,1,1,0,0,0,285.233078262488,0.0127554069916722,0.298967997811135,38.28
FBL,4,70,1,1,0,0,0,211.34247438648,0.0120913724347201,0.295466795107215,38.22
FBL,5,70,1,1,0,0,0,207.616011301677,0.0122787618042236,0.294105448460783,38.14
FBL,1,71,1,1,0,0,0,82.0948641069338,0.0307598031719764,0.323507444202176,38.48
FBL,2,71,1,1,0,0,0,82.9786574796317,0.030623613166568,0.323635888922237,38.46
FBL,3,71,1,1,0,0,0,90.0054803532531,0.030935753458253,0.323019099211975,38.42
FBL,4,71,1,1,0,0,0,101.513682045903,0.0305183475764173,0.321846425231803,38.94
FBL,5,71,1,1,0,0,0,71.875378791151,0.0309606760810555,0.322535847178367,38.8
FBL,1,72,1,1,1,0,0,3176.15125258562,0.0124787523587853,0.325480259276355,39.26
FBL,2,72,1,1,0,0,0,3950455.89157532,0.0445308464770629,0.31915054684159,203.18
FBL,3,72,1,1,0,0,0,2707.57254462557,0.0385546041683869,0.333298990148322,41.3
FBL,4,72,1,1,0,1,0,205.087745678515,0.0432809416772669,0.293946981330911,39.3
FBL,5,72,1,1,0,0,0,5623.44961185198,0.0664517176362379,0.264426151837941,60
FBL,1,73,1,1,0,1,0,227.941583024724,0.0649149340683693,0.388886457305116,43.34
FBL,2,73,1,1,0,1,0,185.855676472367,0.056037969821462,0.385743151702944,43.26
FBL,3,73,1,1,0,1,0,207.071771292065,0.0635304993371568,0.388868030010885,42.84
FBL,4,73,1,1,0,1,0,189.580028035731,0.0611176927292165,0.391258410979457,41.98
FBL,5,73,1,1,0,1,0,190.265660293007,0.0557672268460112,0.384106385212985,43.7
FBL,1,74,1,1,0,1,1,108.443775370697,0.0439198954662025,0.387091025503609,39.8
FBL,2,74,1,1,0,1,1,123.072251762923,0.0464451577387054,0.387948689672639,40.14
FBL,3,74,1,1,0,1,1,112.442690677653,0.0424299060786879,0.388715593027837,39.7
FBL,4,74,1,1,0,1,1,114.191686222176,0.0435842417691005,0.388785082347628,39.82
FBL,5,74,1,1,0,1,1,106.414968666004,0.0429343593343206,0.387721545633604,39.7
FBL,1,75,1,1,0,0,0,226981.222290256,0.0519691330674801,0.320415686073649,41.06
FBL,2,75,1,1,0,1,0,166253.053371099,0.0301118204362502,0.427659973175584,43.14
FBL,3,75,NaN,NaN,NaN,NaN,NaN,33834.183079596,0.224475354068405,0.220685511629082,610.24
FBL,4,75,1,1,0,1,0,10249.3198838336,0.0303851573101551,0.31762011243242,40.34
FBL,5,75,NaN,NaN,NaN,NaN,NaN,36104.404555441,0.410579491774711,0.409145677336789,610.08
FBL,1,76,NaN,NaN,NaN,NaN,NaN,14035.7876000914,0.21708483526761,0.238338358380576,608.32
FBL,2,76,NaN,NaN,NaN,NaN,NaN,193378.294811342,0.217215064901379,0.239649469826121,608.32
FBL,3,76,NaN,NaN,NaN,NaN,NaN,33283.4638055048,0.199400435029591,0.223027332163963,608.3
FBL,4,76,NaN,NaN,NaN,NaN,NaN,760994.634425293,0.176077705769935,0.41313279318348,391.76
FBL,5,76,NaN,NaN,NaN,NaN,NaN,13954.5775355018,0.231773576748044,0.25274515252992,608.3
FBL,1,77,1,1,0,1,0,61.3252620463748,0.0309593972180091,0.330121182721348,38.3
FBL,2,77,1,1,0,1,0,59.8293499698906,0.0311714528890156,0.330919435211341,38.32
FBL,3,77,1,1,0,1,0,58.0362278290745,0.0305686736583607,0.330428830597934,38.24
FBL,4,77,1,1,0,1,0,67.3994783823076,0.0306894066788522,0.329918295701156,38.28
FBL,5,77,1,1,0,1,0,68.7304020069984,0.0286980662839242,0.328096245402154,38.12
FBL,1,78,1,1,0,1,1,66.6306483192031,0.0387180525992444,0.319794517295408,38.78
FBL,2,78,1,1,0,1,1,75.2525516428735,0.0395594868659253,0.319455674995926,38.8
FBL,3,78,1,1,0,1,1,83.6063198241704,0.0421495390663995,0.321065645035472,39.12
FBL,4,78,1,1,0,1,1,61.6410457613669,0.0375995493635451,0.319314974252644,38.62
FBL,5,78,1,1,0,1,1,64.1579276775297,0.0385513033858732,0.321119333543119,38.74
FBL,1,79,1,1,0,1,1,101.970383830824,0.0286073175975997,0.303696933811219,38.22
FBL,2,79,1,1,0,0,1,95.699407151839,0.0284369106572482,0.303287027713144,38.16
FBL,3,79,1,1,0,0,1,92.718190329576,0.0276741443145124,0.302205562294022,38.14
FBL,4,79,1,1,0,1,1,89.3219781240827,0.0268681310364779,0.301831554130345,38.08
FBL,5,79,1,1,0,1,1,99.9556852654141,0.0290867611663682,0.302835361259665,38.24
FBL,1,7,1,1,1,0,0,144.049341148629,0.0383169779920678,0.319199749606107,39.88
FBL,2,7,1,1,0,0,0,14786.3715229297,0.0338400491274846,0.332452257901007,48.98
FBL,3,7,1,1,1,0,0,3075.22084093963,0.0456470367942267,0.331247339458342,42.18
FBL,4,7,1,1,1,0,0,136.118860580435,0.0403337954941593,0.324044017965394,40.04
FBL,5,7,1,1,1,0,0,25153.3895831401,0.033523187317585,0.299389254478354,87.26
FBL,1,80,1,1,0,1,0,131.196271975261,0.0337364096583779,0.356924033790723,38.56
FBL,2,80,1,1,0,1,0,118.037845314193,0.0331627655238149,0.356416045527059,38.58
FBL,3,80,1,1,0,1,0,129.649042313922,0.0340132303779106,0.356386360421359,38.56
FBL,4,80,1,1,0,1,0,117.52044959345,0.0340494734879089,0.356999876654915,38.58
FBL,5,80,1,1,0,1,0,142.044292392155,0.033639091091238,0.35605109327774,38.68
FBL,1,81,1,1,0,0,0,842.750573140467,0.0408966266287589,0.279636429525808,47.88
FBL,2,81,1,1,0,0,0,836.766850099061,0.0203269525068449,0.288520997489005,41.72
FBL,3,81,1,1,0,0,0,1479.79419803711,0.0389687393785853,0.256463694800438,56.08
FBL,4,81,1,1,0,0,0,57239.8359053046,0.0110821723590749,0.333477982457551,43.68
FBL,5,81,1,1,0,0,0,1917.15326269299,0.0157948117763214,0.238777127061027,67.7
FBL,1,82,1,1,0,0,0,1801.75204338446,0.0477512968426677,0.298105702720482,77.7
FBL,2,82,1,1,0,0,0,1152.86154081061,0.0514717904663172,0.328703605048661,53.44
FBL,3,82,NaN,NaN,NaN,NaN,NaN,100091.980053438,0.236948082750295,0.255299930580371,606.36
FBL,4,82,1,1,0,1,0,2027.07511176522,0.0521935057847695,0.294325112784771,78.28
FBL,5,82,1,1,0,0,0,1989.38779096953,0.0461191983865028,0.298834475878197,79.9
FBL,1,83,1,1,1,1,1,107.834180878128,0.0349854032635561,0.386933264218747,39.24
FBL,2,83,1,1,1,1,1,113.507506428519,0.0363221411545638,0.387448999013273,39.34
FBL,3,83,1,1,1,1,1,107.619812204818,0.0348577702370396,0.386807626233561,39.2
FBL,4,83,1,1,1,1,1,111.236313545911,0.0356170936261869,0.386386010767113,39.3
FBL,5,83,1,1,1,1,1,108.733902066931,0.0353889955559391,0.386178854269027,39.26
FBL,1,84,1,1,0,1,0,2061537.83282102,0.0466493888540364,0.370474179693248,40.92
FBL,2,84,1,1,0,0,0,14593.1999823205,0.0614960825234463,0.229845722325937,70.76
FBL,3,84,1,1,0,0,0,43050.8956559017,0.0169936859375984,0.341443338132238,40.64
FBL,4,84,1,1,0,0,0,472633.336685034,0.0646445540781631,0.344978959937257,54.82
FBL,5,84,1,1,0,1,0,3251.89005404758,0.038278355601393,0.341664063226844,39.38
FBL,1,85,NaN,NaN,NaN,NaN,NaN,51637.7168101846,0.287198302458919,0.303654895205764,608.24
FBL,2,85,1,1,0,0,0,6024.69670053644,0.014690236573338,0.414399204354805,39.38
FBL,3,85,1,1,0,0,0,243716.958832826,0.036712671020611,0.407067197430757,48.08
FBL,4,85,1,1,0,0,0,63259.6205385458,0.0517810357441575,0.324516640847181,92.9
FBL,5,85,1,1,0,1,0,5242.76138164808,0.0535427974087223,0.402584897695637,44.06
FBL,1,86,1,1,0,1,0,151.882938678139,0.0201591658858706,0.34835020340556,38.4
FBL,2,86,1,1,0,1,0,148.849876985787,0.0201062975543318,0.348409490166818,38.42
FBL,3,86,1,1,0,1,0,143.159324941037,0.0218180037375451,0.349244877472114,38.44
FBL,4,86,1,1,0,1,0,148.985661400688,0.0204250431125842,0.348699633780075,38.4
FBL,5,86,1,1,0,1,0,136.546111203284,0.0199432507279977,0.348318239547504,38.44
FBL,1,87,1,1,1,0,0,731727.622382256,0.0360953465794482,0.351133526424313,41.5
FBL,2,87,1,1,1,0,0,1061.33327313388,0.0404190456199943,0.302623069644125,40.1
FBL,3,87,1,1,1,0,0,182.863454807527,0.0394141355511223,0.311903871034329,40.2
FBL,4,87,1,1,1,0,0,163.660146109386,0.038258367791989,0.308829298788339,39.8
FBL,5,87,1,1,0,0,0,24599.5457192324,0.0365649062945358,0.353928958979896,42.62
FBL,1,88,1,1,1,1,1,42.8023435692252,0.0302227195203843,0.371843691347656,38.76
FBL,2,88,1,1,1,1,1,41.9218545141437,0.0303587314694059,0.372438693174226,38.76
FBL,3,88,1,1,1,1,1,42.1013120403885,0.0303785820088311,0.37211342842526,38.76
FBL,4,88,1,1,1,1,0,43.5792254601813,0.0299437408243637,0.37263822164163,38.78
FBL,5,88,1,1,1,1,1,41.8781852880105,0.030069392411516,0.372185102448821,38.76
FBL,1,89,NaN,NaN,NaN,NaN,NaN,7355.58293421905,0.169665856987338,0.265602655164163,610.16
FBL,2,89,1,1,0,0,0,9993.18785022407,0.0290154354672466,0.310029270072761,51.5
FBL,3,89,1,1,0,0,0,824.757509809118,0.0316281515528711,0.289687862614147,39.7
FBL,4,89,1,1,0,0,0,2820841.94142328,0.0160987292896209,0.599083855019587,127.76
FBL,5,89,1,1,0,0,0,1951.20848678761,0.0199669268963063,0.296943759945706,79.94
FBL,1,8,1,1,0,1,0,27963.5182423218,0.019442085020402,0.314646941178743,39.48
FBL,2,8,1,1,0,0,0,178.011576182654,0.0114729633711987,0.32561226796239,38.46
FBL,3,8,1,1,0,0,0,187.128167259122,0.0119135586152988,0.32111224267129,38.34
FBL,4,8,1,1,0,1,0,9280.34604232247,0.026942076660395,0.416000549116719,42.08
FBL,5,8,1,1,0,0,0,2723.30550666311,0.0113434993355116,0.319387172599908,38.92
FBL,1,90,1,1,0,1,1,69.2785355504934,0.0305427816172683,0.386654137320156,38.84
FBL,2,90,1,1,0,1,1,67.8599932580047,0.0296351902378184,0.386938765265057,38.82
FBL,3,90,1,1,0,1,1,67.6060945928258,0.0294719356201274,0.386782198298361,38.82
FBL,4,90,1,1,0,1,1,69.3832137464855,0.0309429671701577,0.38649871420814,38.82
FBL,5,90,1,1,0,1,1,72.2083625617377,0.0307837972903188,0.386904878702216,38.84
FBL,1,91,1,1,1,0,0,129.249382536042,0.0264703587442882,0.350059061085021,38.54
FBL,2,91,1,1,1,0,0,119.113944754112,0.026498437511188,0.350954304935944,38.38
FBL,3,91,1,1,1,0,0,116.327470421025,0.0265334986762645,0.35119660816664,38.28
FBL,4,91,1,1,1,0,0,114.879951713674,0.0266571483169751,0.351675977629476,38.22
FBL,5,91,1,1,1,1,0,132.497592286906,0.027283418680804,0.350672473769517,38.54
FBL,1,92,1,1,0,0,0,1001532.25464596,0.0218374676158533,0.637171793368627,92.36
FBL,2,92,1,1,0,1,0,12784.7614622651,0.0239217261082919,0.370265175821996,39.38
FBL,3,92,NaN,NaN,NaN,NaN,NaN,20342.9996557849,0.257600976016898,0.283005728451988,608.28
FBL,4,92,NaN,NaN,NaN,NaN,NaN,22139.196858974,0.254929846910704,0.284259742179025,608.28
FBL,5,92,NaN,NaN,NaN,NaN,NaN,177029.637654419,0.225399229247351,0.280809054894972,608.28
FBL,1,93,1,1,0,0,0,66.1979703305057,0.0221486719237741,0.316731684913426,37.98
FBL,2,93,1,1,0,0,0,64.3927807196004,0.0234551269822264,0.316502898886332,37.94
FBL,3,93,1,1,0,0,0,66.4492822634458,0.0220898644092054,0.317045977632277,38.02
FBL,4,93,1,1,0,0,0,68.408191446517,0.0209671147063535,0.318390548747382,38.1
FBL,5,93,1,1,0,0,0,81.2651238422128,0.0214742904488639,0.315607973943145,37.98
FBL,1,94,1,1,0,1,0,212.855813996983,0.0621268424429476,0.390271958974971,46.06
FBL,2,94,1,1,0,1,0,219.548098543175,0.0601756930957575,0.390188971470295,46.28
FBL,3,94,1,1,0,1,0,221.671947288152,0.0598687046612973,0.390267555457956,46.46
FBL,4,94,1,1,0,1,0,225.849228899639,0.0586023571075222,0.39145726759782,46.38
FBL,5,94,1,1,0,1,0,214.274678929862,0.062458008173679,0.39012750655,46.26
FBL,1,95,1,1,1,1,1,88.2411042934544,0.035735873186175,0.357325517121796,38.68
FBL,2,95,1,1,1,1,1,85.1650314657802,0.0319420868507634,0.357200321597017,38.62
FBL,3,95,1,1,1,1,1,88.3460870726609,0.0357555831584452,0.35745470857915,38.66
FBL,4,95,1,1,1,1,1,89.0052904401283,0.0322859572354302,0.357903248689747,38.68
FBL,5,95,1,1,1,1,1,88.9980202965666,0.0323235791783428,0.357537346757924,38.68
FBL,1,96,1,1,0,0,0,174065.820318284,0.0234118777332799,1.00658035528337,153.48
FBL,2,96,NaN,NaN,NaN,NaN,NaN,6027437.57222777,0.272450780048206,0.633218106182574,608.38
FBL,3,96,1,1,0,1,0,22336.8904207635,0.0984791991409382,0.245739085351735,185.38
FBL,4,96,1,1,0,0,0,126495925.247242,0.0190423932582459,1.42999473203271,174.54
FBL,5,96,NaN,NaN,NaN,NaN,NaN,2007.00575561046,0.106655863111882,0.154510105289763,608.42
FBL,1,97,1,1,0,1,0,178.045906559744,0.0169492395174613,0.342382664846476,38.2
FBL,2,97,1,1,0,1,0,184.822386469302,0.015135460554902,0.342918799486229,38.26
FBL,3,97,1,1,0,1,0,180.679676130758,0.0181938457742862,0.34222936190077,38.18
FBL,4,97,1,1,0,1,0,203.777323921673,0.0187238245200292,0.343095362335349,38.28
FBL,5,97,1,1,0,1,0,187.287914548772,0.0182175926111248,0.342246763292523,38.18
FBL,1,98,1,1,0,1,0,282.161743354426,0.0320648465074301,0.385969754516659,39.08
FBL,2,98,1,1,0,1,0,369.647665017881,0.0325849090899001,0.386779689868336,39.18
FBL,3,98,1,1,0,1,0,321.798782672691,0.0329321565663354,0.385786010433552,39.1
FBL,4,98,1,1,0,1,0,330.495543083273,0.0319538473364057,0.386550730529588,39.1
FBL,5,98,1,1,0,1,0,304.553508908251,0.0325072920310944,0.386639482391558,39.12
FBL,1,99,1,1,0,1,0,63.9427854474884,0.0232222574323841,0.338092545556459,38.22
FBL,2,99,1,1,0,1,0,65.8637854054697,0.0227583707543333,0.337343899116302,38.24
FBL,3,99,1,1,0,1,0,65.3334948541534,0.0238544994127499,0.336950190814257,38.2
FBL,4,99,1,1,0,1,0,63.6525232410305,0.0241662255182222,0.33804270384924,38.2
FBL,5,99,1,1,0,1,0,64.7881091885995,0.0242132851392186,0.336973521980961,38.18
FBL,1,9,NaN,NaN,NaN,NaN,NaN,22618.5565595946,0.23692674749717,0.258227983415867,608.34
FBL,2,9,1,1,0,0,0,9920.64206034126,0.0173579691037762,0.381868119980632,39.54
FBL,3,9,1,1,0,0,0,6753.68492183411,0.0368609111371152,0.361797831165414,38.22
FBL,4,9,NaN,NaN,NaN,NaN,NaN,76949.9948962512,0.263740512668248,0.287108724191446,608.48
FBL,5,9,1,1,0,0,0,41252.810601718,0.0382713979640041,0.32924011495528,91.18
FBL-QP,1,100,1,1,1,1,1,409.77650910296,0.0225216448740083,0.448661518199634,42.34
FBL-QP,2,100,1,1,1,1,1,523.577908106591,0.024003206934121,0.471995131365224,47.96
FBL-QP,3,100,1,1,1,1,1,492.079180571243,0.0223448252848881,0.461191936813126,43.12
FBL-QP,4,100,1,1,1,1,1,497.290531565696,0.0226010886544573,0.466167475752387,43.54
FBL-QP,5,100,1,1,1,1,1,469.561923687606,0.0224690420900608,0.461532607535546,43.18
FBL-QP,1,10,1,1,1,1,1,307.711844236182,0.0243185554394036,0.374750473420397,41.66
FBL-QP,2,10,1,1,1,1,1,318.009316635677,0.0254671475505686,0.375918175570317,41.72
FBL-QP,3,10,1,1,1,1,1,323.896583446933,0.0253988097002552,0.374387935993903,41.62
FBL-QP,4,10,1,1,1,1,1,319.729530546097,0.02418744901996,0.374365194532475,41.66
FBL-QP,5,10,1,1,1,1,1,319.816844716017,0.0237735223031132,0.375374481206683,41.64
FBL-QP,1,11,1,1,1,1,1,1165.51833484202,0.052611998540071,0.329050444345353,54.6
FBL-QP,2,11,1,1,1,1,1,1004.51256246929,0.0476626824882858,0.336588923781655,51.64
FBL-QP,3,11,1,1,1,1,1,1063.96307142929,0.048894160832568,0.332601995184845,52.76
FBL-QP,4,11,1,1,1,1,1,975.913222376492,0.0468741048739774,0.335719316902663,51.62
FBL-QP,5,11,1,1,1,1,1,1005.78214446857,0.0526977867195599,0.331889865579395,53.84
FBL-QP,1,12,1,1,1,1,1,277.766770259716,0.0228189368198667,0.446133840063969,43.56
FBL-QP,2,12,1,1,1,1,1,218.110398837655,0.0212439599107356,0.443516697534748,43.38
FBL-QP,3,12,1,1,1,1,1,234.5737697916,0.0205501116206637,0.443380775125286,43.42
FBL-QP,4,12,1,1,1,1,1,229.574459436646,0.0200668707527843,0.444614474119371,43.38
FBL-QP,5,12,1,1,1,1,1,1332.03267573294,0.0307155265358155,0.477061116327606,44.3
FBL-QP,1,13,1,1,1,1,1,477.930714495567,0.0246106192056657,0.415474900433217,42.58
FBL-QP,2,13,1,1,1,1,1,524.212814432071,0.0250012865821376,0.418788530356394,42.58
FBL-QP,3,13,1,1,1,1,1,474.346059943923,0.0244555083640599,0.414203393540031,42.52
FBL-QP,4,13,1,1,1,1,1,550.192538001636,0.0244347516310074,0.423615277295641,43.12
FBL-QP,5,13,1,1,1,1,1,470.582131175488,0.0245696801317706,0.413948789378457,42.46
FBL-QP,1,14,1,1,1,1,1,594.825882014152,0.0273532195357726,0.428796470298395,44.6
FBL-QP,2,14,1,1,1,1,1,430.064253064716,0.0302420596603253,0.425273199649455,43.8
FBL-QP,3,14,1,1,1,1,1,444.622994160937,0.0302774143763057,0.42537214758233,43.8
FBL-QP,4,14,1,1,1,1,1,545.087929476514,0.0303477538480099,0.427195802193545,43.86
FBL-QP,5,14,1,1,1,1,1,429.310878147458,0.0319846777802509,0.425506759579939,43.64
FBL-QP,1,15,1,1,1,1,1,463.661429125118,0.0173264039436602,0.422487870721603,45.84
FBL-QP,2,15,1,1,1,1,1,571.916274549205,0.0174817069307696,0.423938129067649,45.5
FBL-QP,3,15,1,1,1,1,1,468.795917621682,0.0175229650831799,0.41989154463169,45.68
FBL-QP,4,15,1,1,1,1,1,526.439412211051,0.0176650898909235,0.427330266352357,46.06
FBL-QP,5,15,1,1,1,1,1,516.872215777712,0.0173146921217604,0.423804560039325,45.78
FBL-QP,1,16,1,1,1,1,1,332.133204943945,0.0488032272199086,0.494253078032032,46.42
FBL-QP,2,16,1,1,1,1,1,420.092372758999,0.0551760341622596,0.497334349667216,46.56
FBL-QP,3,16,1,1,1,1,1,682.047438421527,0.0476223106612327,0.497205900477256,46.56
FBL-QP,4,16,1,1,1,1,1,639.685124776215,0.0436486165482649,0.495964983887897,46.56
FBL-QP,5,16,1,1,1,1,1,724.775109081666,0.0416097031621531,0.498413850905839,46.56
FBL-QP,1,17,1,1,1,1,1,1746.2781676186,0.074182621519279,0.479624173429989,48.86
FBL-QP,2,17,1,1,1,1,1,1676.59372151272,0.0703238155479838,0.486033159171469,46.54
FBL-QP,3,17,1,1,1,1,1,1441.04033371678,0.0578772320180589,0.480028562086323,45.12
FBL-QP,4,17,1,1,1,1,1,1822.32458461049,0.0766545358699505,0.486312124878379,48.06
FBL-QP,5,17,1,1,1,1,1,832.577121476304,0.0538365977589937,0.483950714072447,45.34
FBL-QP,1,18,1,1,1,1,1,495.516704267516,0.0239257686630909,0.369036613164694,44.28
FBL-QP,2,18,1,1,1,1,1,481.578586045225,0.0233041493590715,0.368443632315317,44.28
FBL-QP,3,18,1,1,1,1,1,612.07865820165,0.0230916713840406,0.370556221382035,44.22
FBL-QP,4,18,1,1,1,1,1,508.737129900759,0.0235001511633217,0.367943924151148,44.28
FBL-QP,5,18,1,1,1,1,1,466.759987989166,0.023975738844825,0.366784431461444,44.3
FBL-QP,1,19,1,1,1,1,1,769.485440517025,0.0286294347733949,0.503192593511087,44.66
FBL-QP,2,19,1,1,1,1,1,731.928563207501,0.0275498302593576,0.505203343224536,44.7
FBL-QP,3,19,1,1,1,1,1,893.520373065449,0.0294604957572269,0.510266392212018,44.84
FBL-QP,4,19,1,1,1,1,1,768.596254444435,0.017938580556022,0.503433996702982,44.56
FBL-QP,5,19,1,1,1,1,1,913.730833243789,0.0307071672986154,0.508171895329495,44.74
FBL-QP,1,1,1,1,1,1,1,851.183066892814,0.0524802929295482,0.462245316680465,42.14
FBL-QP,2,1,1,1,1,1,1,699.820417467489,0.0451245355225122,0.453139614606041,42.12
FBL-QP,3,1,1,1,1,1,1,557.548669457879,0.0417572656770008,0.450364266737696,41.98
FBL-QP,4,1,1,1,1,1,1,682.117762516116,0.0456472715865086,0.453366153628201,42.12
FBL-QP,5,1,1,1,1,1,1,450.59441249241,0.0424262425252483,0.450079100188453,41.78
FBL-QP,1,20,1,1,1,1,1,358.375216368907,0.0326832137845043,0.397369109452109,40.66
FBL-QP,2,20,1,1,1,1,1,361.39162626623,0.0330536228451095,0.398031330958529,40.66
FBL-QP,3,20,NaN,NaN,NaN,NaN,NaN,2285.67438994208,0.142739090712769,0.163457747546356,608.18
FBL-QP,4,20,1,1,1,1,1,385.694263123951,0.0336861898334959,0.399344696382496,40.68
FBL-QP,5,20,1,1,1,1,1,359.939112627719,0.0329736170256502,0.397500669314892,40.66
FBL-QP,1,21,1,1,1,1,1,234.894284031344,0.0303152228904161,0.398862508491412,42.48
FBL-QP,2,21,1,1,1,1,1,253.316319828222,0.0316441227133618,0.402789487527319,42.78
FBL-QP,3,21,1,1,1,1,1,236.684422731839,0.0312737563227547,0.399238022455764,42.46
FBL-QP,4,21,1,1,1,1,1,248.195221277386,0.0305590015730344,0.401349118929668,42.54
FBL-QP,5,21,1,1,1,1,1,238.228431906894,0.0311832515102111,0.399726729307212,42.46
FBL-QP,1,22,1,1,1,1,1,456.981319304397,0.0565447223226438,0.386600394897851,43.74
FBL-QP,2,22,1,1,1,1,1,453.520057906186,0.056509893971171,0.388232219916271,43.74
FBL-QP,3,22,1,1,1,1,1,432.654103436058,0.05669322767568,0.385306594655083,43.7
FBL-QP,4,22,1,1,1,1,1,435.875426909395,0.056151172452151,0.386457215942654,43.7
FBL-QP,5,22,1,1,1,1,1,498.014563895932,0.0576807620889352,0.388053242423947,43.62
FBL-QP,1,23,1,1,1,1,1,299.008804844883,0.0796803583305598,0.357122653322087,45.58
FBL-QP,2,23,1,1,1,1,1,299.751545131965,0.0799720817413155,0.357781627439661,45.48
FBL-QP,3,23,1,1,1,1,1,300.308713493898,0.0785043659641687,0.359030537138287,45.36
FBL-QP,4,23,1,1,1,1,1,300.996909878157,0.0794000413935594,0.357846953209799,45.56
